category,name,link,price,updated_date
offers,Barahsinghe Craft Dunkelweizen Dark Wheat 650ML x 6 Bottles + 1 Glass Free,https://www.cheers.com.np//liquor/product/barahsinghe-craft-dunkelweizen-dark-wheat-650ml-x-6-bottles-1-glass-free,"Rs. 2,400",2024-05-11 11:06:24.486735
offers,Aristocrat Classic Nepalese Blend 750ML + 1 Glass Free,https://www.cheers.com.np//liquor/product/aristocrat-classic-nepalese-blend-750ml-1-glass-free,"Rs. 1,200",2024-05-11 11:06:24.486735
offers,Arna Light 330ML x 24 Bottles + 330ML x 6 Bottles Free,https://www.cheers.com.np//liquor/product/arna-light-330ml-x-24-bottles-330ml-x-6-bottles-free,"Rs. 5,520",2024-05-11 11:06:24.509216
offers,Arna Light 650ML x 12 Bottles + 330ML x 6 Bottles Free,https://www.cheers.com.np//liquor/product/arna-light-650ml-x-12-bottles-330ml-x-6-bottles-free,"Rs. 5,400",2024-05-11 11:06:24.517277
offers,Arna Premium 330ML x 24 Bottles + 330ML x 6 Bottles Free,https://www.cheers.com.np//liquor/product/arna-premium-330ml-x-24-bottles-330ml-x-6-bottles-free,"Rs. 4,800",2024-05-11 11:06:24.523874
offers,Arna Premium 650ML x 12 Bottles + 330ML x 6 Bottles Free,https://www.cheers.com.np//liquor/product/arna-premium-650ml-x-12-bottles-330ml-x-6-bottles-free,"Rs. 4,800",2024-05-11 11:06:24.524974
offers,Barahsinghe Craft Hazy IPA 650ML x 6 Bottles + 1 Glass Free,https://www.cheers.com.np//liquor/product/barahsinghe-craft-hazy-ipa-650ml-x-6-bottles-1-glass-free,"Rs. 2,670",2024-05-11 11:06:24.533510
offers,Barahsinghe Craft Maris Otter Pale Ale 650ML x 6 Bottles + 1 Glass Free,https://www.cheers.com.np//liquor/product/barahsinghe-craft-maris-otter-pale-ale-650ml-x-6-bottles-1-glass-free,"Rs. 2,670",2024-05-11 11:06:24.533510
offers,Barahsinghe Craft Pilsner 650ML x 6 Bottles + 1 Glass Free,https://www.cheers.com.np//liquor/product/barahsinghe-craft-pilsner-650ml-x-6-bottles-1-glass-free,"Rs. 2,400",2024-05-11 11:06:24.533510
offers,Barahsinghe Craft Yaktoberfest Marzen Style 650ML x 6 Bottles + 1 Glass Free,https://www.cheers.com.np//liquor/product/barahsinghe-craft-yaktoberfest-marzen-style-650ml-x-6-bottles-1-glass-free,"Rs. 2,400",2024-05-11 11:06:24.550045
offers,Emperor 24 Carat 750ML + 1 Glass Free,https://www.cheers.com.np//liquor/product/emperor-24-carat-750ml-1-glass-free,"Rs. 1,340",2024-05-11 11:06:24.550045
offers,Fireball Cinnamon Whisky 50ML (Pack of 10) + 50ML x 2 Bottles Free,https://www.cheers.com.np//liquor/product/fireball-cinnamon-whisky-50ml-pack-of-10-50ml-x-2-bottles-free,"Rs. 3,500",2024-05-11 11:06:24.565820
offers,Jim Beam White 750ML + 1 Glass Free,https://www.cheers.com.np//liquor/product/jim-beam-white-750ml-1-glass-free,"Rs. 5,660",2024-05-11 11:06:24.565820
offers,Johnnie Walker Black Label 1L + 1 Glass Free,https://www.cheers.com.np//liquor/product/johnnie-walker-black-label-1l-1-glass-free,"Rs. 9,000",2024-05-11 11:06:24.565820
offers,Johnnie Walker Double Black 1L + 1 Glass Free,https://www.cheers.com.np//liquor/product/johnnie-walker-double-black-1l-1-glass-free,"Rs. 10,500",2024-05-11 11:06:24.580846
offers,Khukri Spiced Rum 750ML + 1 Glass Complimentary,https://www.cheers.com.np//liquor/product/khukri-spiced-rum-750ml-1-glass-complimentary,"Rs. 2,400",2024-05-11 11:06:24.580846
offers,Khukri White Rum 750ML + 1 Mojito Glass Complimentary,https://www.cheers.com.np//liquor/product/khukri-white-rum-750ml-1-mojito-glass-complimentary,"Rs. 2,400",2024-05-11 11:06:24.580846
offers,Seven Sins Devils Lager 650ML x 6 Bottles + 1 Glass Free,https://www.cheers.com.np//liquor/product/seven-sins-devils-lager-650ml-x-6-bottles-1-glass-free,"Rs. 1,920",2024-05-11 11:06:24.597104
offers,SKYY Vodka 750ML (Bottled in Nepal) + 1 Glass Free,https://www.cheers.com.np//liquor/product/skyy-vodka-750ml-bottled-in-nepal-1-glass-free,"Rs. 2,400",2024-05-11 11:06:24.597104
offers,Smirnoff Vodka 750ML (Bottled in Nepal) + 1 Glass Free,https://www.cheers.com.np//liquor/product/smirnoff-vodka-750ml-bottled-in-nepal-1-glass-free,"Rs. 2,200",2024-05-11 11:06:24.597104
offers,Somersby 250ML x 5 Bottles + 1 Tumbler Free,https://www.cheers.com.np//liquor/product/somersby-250ml-x-5-bottles-1-tumbler-free,"Rs. 1,000",2024-05-11 11:06:24.635968
brandy,Courvoisier VSOP 500ML,https://www.cheers.com.np//liquor/product/courvoisier-vsop-500ml,"Rs. 6,520",2024-05-11 11:06:25.411401
brandy,Camus VSOP 1L,https://www.cheers.com.np//liquor/product/camus-vsop-1l,"Rs. 14,690",2024-05-11 11:06:25.432242
brandy,Martell VSOP 1L,https://www.cheers.com.np//liquor/product/martell-vsop-1l,"Rs. 15,200",2024-05-11 11:06:25.441948
brandy,Himalayan Brandy 750ML,https://www.cheers.com.np//liquor/product/himalayan-brandy-750ml,"Rs. 1,950",2024-05-11 11:06:25.462006
brandy,Sandesh Jumla Apple Brandy 750ML,https://www.cheers.com.np//liquor/product/sandesh-jumla-apple-brandy-750ml,"Rs. 1,100",2024-05-11 11:06:25.470160
brandy,Hennessy VS 700ML,https://www.cheers.com.np//liquor/product/hennessy-vs-700ml,"Rs. 8,275",2024-05-11 11:06:25.487227
brandy,Hennessy XO 700ML,https://www.cheers.com.np//liquor/product/hennessy-xo-700ml,"Rs. 44,400",2024-05-11 11:06:25.498105
brandy,Martell XO 1L,https://www.cheers.com.np//liquor/product/martell-xo-1l,"Rs. 46,000",2024-05-11 11:06:25.498105
brandy,Bardinet French Napoleon VSOP 1L,https://www.cheers.com.np//liquor/product/bardinet-french-napoleon-vsop-1l,"Rs. 7,340",2024-05-11 11:06:25.505136
brandy,Camus XO 1L,https://www.cheers.com.np//liquor/product/camus-xo-1l,"Rs. 41,940",2024-05-11 11:06:25.505136
brandy,Courvoisier Napoleon 750ML,https://www.cheers.com.np//liquor/product/courvoisier-napoleon-750ml,"Rs. 9,760",2024-05-11 11:06:25.520782
brandy,Courvoisier VSOP 700ML,https://www.cheers.com.np//liquor/product/courvoisier-vsop-700ml,"Rs. 10,300",2024-05-11 11:06:25.530629
brandy,Grandial XO 700ML,https://www.cheers.com.np//liquor/product/grandial-xo-700ml,"Rs. 5,000",2024-05-11 11:06:25.536642
brandy,Hennessy VSOP 700ML,https://www.cheers.com.np//liquor/product/hennessy-vsop-700ml,"Rs. 14,410",2024-05-11 11:06:25.536642
brandy,Le Cuvier Napoleon VSOP 1L,https://www.cheers.com.np//liquor/product/le-cuvier-napoleon-vsop-1l,"Rs. 6,500",2024-05-11 11:06:25.536642
brandy,Martell VS 1L,https://www.cheers.com.np//liquor/product/martell-vs-1l,"Rs. 11,110",2024-05-11 11:06:25.551655
brandy,Martell XO 700ML,https://www.cheers.com.np//liquor/product/martell-xo-700ml,"Rs. 32,720",2024-05-11 11:06:25.551655
brandy,Orion Mustang Marpha 750ML,https://www.cheers.com.np//liquor/product/orion-mustang-marpha-750ml,"Rs. 1,050",2024-05-11 11:06:25.570645
brandy,Raynal VSOP 1L,https://www.cheers.com.np//liquor/product/raynal-vsop-1l,"Rs. 8,625",2024-05-11 11:06:25.576643
brandy,Remy Martin VSOP 700ML,https://www.cheers.com.np//liquor/product/remy-martin-vsop-700ml,"Rs. 15,290",2024-05-11 11:06:25.581996
brandy,Ronsard Napoleon VSOP 700ML,https://www.cheers.com.np//liquor/product/ronsard-napoleon-vsop-700ml,"Rs. 5,000",2024-05-11 11:06:25.583151
whisky,Jack Daniel's Apple 1L,https://www.cheers.com.np//liquor/product/jack-daniels-apple-1l,"Rs. 8,160",2024-05-11 11:06:44.588806
whisky,The Glenlivet 12yrs Double Oak 1L,https://www.cheers.com.np//liquor/product/the-glenlivet-12yrs-double-oak-1l,"Rs. 12,750",2024-05-11 11:06:44.599546
whisky,Highland Park 12yrs Viking Honour 700ML,https://www.cheers.com.np//liquor/product/highland-park-12yrs-viking-honour-700ml,"Rs. 9,900",2024-05-11 11:06:44.609439
whisky,Tenjaku Japanese Blended Whisky 700ML,https://www.cheers.com.np//liquor/product/tenjaku-japanese-blended-whisky-700ml,"Rs. 10,945",2024-05-11 11:06:44.616560
whisky,Chivas Regal Extra 13yrs Sherry Cask 1L,https://www.cheers.com.np//liquor/product/chivas-regal-extra-13yrs-sherry-cask-1l,"Rs. 10,500",2024-05-11 11:06:44.621446
whisky,Smokehead High Voltage 700ML,https://www.cheers.com.np//liquor/product/smokehead-high-voltage-700ml,"Rs. 9,900",2024-05-11 11:06:44.627469
whisky,The Famous Grouse Sherry Cask 700ML,https://www.cheers.com.np//liquor/product/the-famous-grouse-sherry-cask-700ml,"Rs. 5,400",2024-05-11 11:06:44.627469
whisky,Old Durbar Black Chimney 750ML,https://www.cheers.com.np//liquor/product/old-durbar-black-chimney-750ml,"Rs. 3,575",2024-05-11 11:06:44.627469
whisky,The Himalayan Reserve 750ML,https://www.cheers.com.np//liquor/product/the-himalayan-reserve-750ml,"Rs. 3,400",2024-05-11 11:06:44.643142
whisky,The Macallan 12yrs Triple Cask Matured 700ML,https://www.cheers.com.np//liquor/product/the-macallan-12yrs-triple-cask-matured-700ml,"Rs. 12,190",2024-05-11 11:06:44.643142
whisky,Johnnie Walker Double Black 750ML,https://www.cheers.com.np//liquor/product/johnnie-walker-double-black-750ml,"Rs. 7,950",2024-05-11 11:06:44.662326
whisky,Jameson Irish 1L,https://www.cheers.com.np//liquor/product/jameson-irish-1l,"Rs. 7,500",2024-05-11 11:06:44.673130
whisky,The Balvenie 17yrs Doublewood 700ML,https://www.cheers.com.np//liquor/product/the-balvenie-17yrs-doublewood-700ml,"Rs. 27,280",2024-05-11 11:06:44.675974
whisky,Templeton Rye 4yrs 750ML,https://www.cheers.com.np//liquor/product/templeton-rye-4yrs-750ml,"Rs. 7,200",2024-05-11 11:06:44.685188
whisky,Jack Daniel's 1L,https://www.cheers.com.np//liquor/product/jack-daniels-1l-1,"Rs. 8,160",2024-05-11 11:06:44.690207
whisky,The Dalmore 12yrs 1L,https://www.cheers.com.np//liquor/product/the-dalmore-12yrs-1l,"Rs. 18,990",2024-05-11 11:06:44.690207
whisky,Glenmorangie 10yrs Original 750ML,https://www.cheers.com.np//liquor/product/glenmorangie-10yrs-original-750ml,"Rs. 9,500",2024-05-11 11:06:44.712131
whisky,Auchentoshan Three Wood 700ML,https://www.cheers.com.np//liquor/product/auchentoshan-three-wood-700ml,"Rs. 12,000",2024-05-11 11:06:44.721738
whisky,Scottish Leader Original 1L,https://www.cheers.com.np//liquor/product/scottish-leader-original-1l,"Rs. 6,685",2024-05-11 11:06:44.729237
whisky,Old Durbar Reserve 1L,https://www.cheers.com.np//liquor/product/old-durbar-reserve-1l,"Rs. 3,445",2024-05-11 11:06:44.732409
whisky,Kala Patthar Blended Reserve 750ML,https://www.cheers.com.np//liquor/product/kala-patthar-blended-reserve-750ml,"Rs. 2,775",2024-05-11 11:06:44.738822
whisky,Gurkhas and Guns 750ML,https://www.cheers.com.np//liquor/product/gurkhas-and-guns-750ml,"Rs. 3,080",2024-05-11 11:06:44.748524
whisky,Signature Premier Grain 1L,https://www.cheers.com.np//liquor/product/signature-premier-grain-1l,"Rs. 3,400",2024-05-11 11:06:44.754923
whisky,J89 Single Barrel Malt 750ML,https://www.cheers.com.np//liquor/product/j89-single-barrel-malt-750ml,"Rs. 3,000",2024-05-11 11:06:44.764095
whisky,Ballantine's Finest 1L,https://www.cheers.com.np//liquor/product/ballantines-finest-1l-1,"Rs. 6,950",2024-05-11 11:06:44.772111
whisky,100 Pipers 1L,https://www.cheers.com.np//liquor/product/100-pipers-1l,"Rs. 6,245",2024-05-11 11:06:44.772627
whisky,100 Pipers 750ML,https://www.cheers.com.np//liquor/product/100-pipers-750ml,"Rs. 4,700",2024-05-11 11:06:44.787964
whisky,Aberfeldy 12yrs 750ML,https://www.cheers.com.np//liquor/product/aberfeldy-12yrs-750ml,"Rs. 9,500",2024-05-11 11:06:44.795174
whisky,Aberlour 12yrs 1L,https://www.cheers.com.np//liquor/product/aberlour-12yrs-1l,"Rs. 12,500",2024-05-11 11:06:44.803293
whisky,Aberlour 12yrs 700ML,https://www.cheers.com.np//liquor/product/aberlour-12yrs-700ml,"Rs. 8,375",2024-05-11 11:06:44.811116
whisky,Aberlour 18yrs 700ML,https://www.cheers.com.np//liquor/product/aberlour-18yrs-700ml,"Rs. 24,500",2024-05-11 11:06:44.821509
whisky,Antiquity Blue 750ML,https://www.cheers.com.np//liquor/product/antiquity-blue-750ml,"Rs. 3,050",2024-05-11 11:06:44.827878
whisky,Ardbeg 10yrs 700ML,https://www.cheers.com.np//liquor/product/ardbeg-10yrs-700ml,"Rs. 12,000",2024-05-11 11:06:44.830761
whisky,Aristocrat Classic Nepalese Blend 750ML,https://www.cheers.com.np//liquor/product/aristocrat-classic-nepalese-blend-750ml,"Rs. 1,200",2024-05-11 11:06:44.830761
whisky,Auchentoshan 12yrs 700ML,https://www.cheers.com.np//liquor/product/auchentoshan-12yrs-700ml,"Rs. 9,150",2024-05-11 11:06:44.845778
whisky,Auchentoshan 18yrs 700ML,https://www.cheers.com.np//liquor/product/auchentoshan-18yrs-700ml,"Rs. 18,500",2024-05-11 11:06:44.885253
whisky,Ballantine's 12yrs 1L,https://www.cheers.com.np//liquor/product/ballantines-12yrs-1l,"Rs. 9,100",2024-05-11 11:06:44.897075
whisky,Ballantine's 12yrs 750ML,https://www.cheers.com.np//liquor/product/ballantines-12yrs-750ml,"Rs. 6,900",2024-05-11 11:06:44.897075
whisky,Ballantine's 17yrs 750ML,https://www.cheers.com.np//liquor/product/ballantines-17yrs-750ml,"Rs. 13,250",2024-05-11 11:06:44.908588
whisky,Ballantine's 21yrs 700ML,https://www.cheers.com.np//liquor/product/ballantines-21yrs-700ml,"Rs. 24,000",2024-05-11 11:06:44.924234
whisky,Ballantine's Finest 2L,https://www.cheers.com.np//liquor/product/ballantines-finest-2l,"Rs. 13,150",2024-05-11 11:06:44.946638
whisky,Ballantine's Finest 3L,https://www.cheers.com.np//liquor/product/ballantines-finest-3l,"Rs. 22,560",2024-05-11 11:06:44.955868
whisky,Ballantine's Finest 500ML,https://www.cheers.com.np//liquor/product/ballantines-finest-500ml,"Rs. 3,550",2024-05-11 11:06:44.955868
whisky,Ballantine's Finest 750ML,https://www.cheers.com.np//liquor/product/ballantines-finest-750ml,"Rs. 5,300",2024-05-11 11:06:44.978875
whisky,Bandipur 750ML,https://www.cheers.com.np//liquor/product/bandipur-750ml,"Rs. 4,950",2024-05-11 11:06:44.988056
whisky,Baron Select 750ML,https://www.cheers.com.np//liquor/product/baron-select-750ml,Rs. 960,2024-05-11 11:06:44.988056
whisky,Baron Select Extra Premium 750ML,https://www.cheers.com.np//liquor/product/baron-select-extra-premium-750ml,"Rs. 1,200",2024-05-11 11:06:44.988056
whisky,Barrhead's One 700ML,https://www.cheers.com.np//liquor/product/barrheads-one-700ml,"Rs. 8,055",2024-05-11 11:06:45.002568
whisky,Black Oak 750ML,https://www.cheers.com.np//liquor/product/black-oak-750ml,"Rs. 1,320",2024-05-11 11:06:45.002568
whisky,Bowmore 12yrs 700ML,https://www.cheers.com.np//liquor/product/bowmore-12yrs-700ml,"Rs. 9,500",2024-05-11 11:06:45.018213
whisky,Bowmore 15yrs 700ML,https://www.cheers.com.np//liquor/product/bowmore-15yrs-700ml,"Rs. 13,500",2024-05-11 11:06:45.019652
whisky,Bowmore 18yrs 700ML,https://www.cheers.com.np//liquor/product/bowmore-18yrs-700ml,"Rs. 19,800",2024-05-11 11:06:45.019652
whisky,Bruichladdich The Classic Laddie 700ML,https://www.cheers.com.np//liquor/product/bruichladdich-the-classic-laddie-700ml,"Rs. 12,815",2024-05-11 11:06:45.034168
whisky,Buffalo Trace Kentucky Bourbon Whiskey 750ML,https://www.cheers.com.np//liquor/product/buffalo-trace-kentucky-bourbon-whiskey-750ml,"Rs. 8,500",2024-05-11 11:06:45.034168
whisky,Bunnahabhain 12yrs 700ML,https://www.cheers.com.np//liquor/product/bunnahabhain-12yrs-700ml,"Rs. 11,390",2024-05-11 11:06:45.049814
whisky,Bunnahabhain An Cladach 1L,https://www.cheers.com.np//liquor/product/bunnahabhain-an-cladach-1l,"Rs. 15,380",2024-05-11 11:06:45.049814
whisky,Bunnahabhain Cruach Mhona 1L,https://www.cheers.com.np//liquor/product/bunnahabhain-cruach-mhona-1l,"Rs. 15,380",2024-05-11 11:06:45.049814
whisky,Bunnahabhain Eirigh Na Greine 1L,https://www.cheers.com.np//liquor/product/bunnahabhain-eirigh-na-greine-1l,"Rs. 15,380",2024-05-11 11:06:45.065445
whisky,Bushmills Irish Black Bush 700ML,https://www.cheers.com.np//liquor/product/bushmills-irish-black-bush-700ml,"Rs. 7,205",2024-05-11 11:06:45.079589
whisky,Canadian Club Classic 12yrs 1L,https://www.cheers.com.np//liquor/product/canadian-club-classic-12yrs-1l,"Rs. 10,300",2024-05-11 11:06:45.084412
whisky,Canadian Club Original 1L,https://www.cheers.com.np//liquor/product/canadian-club-original-1l,"Rs. 7,800",2024-05-11 11:06:45.084412
whisky,Caol Ila 12yrs 750ML,https://www.cheers.com.np//liquor/product/caol-ila-12yrs-750ml,"Rs. 10,200",2024-05-11 11:06:45.097114
whisky,Cardhu Malt 12yrs 1L,https://www.cheers.com.np//liquor/product/cardhu-malt-12yrs-1l,"Rs. 11,000",2024-05-11 11:06:45.097114
whisky,Chivas Regal 12yrs 1L,https://www.cheers.com.np//liquor/product/chivas-regal-12yrs-1l,"Rs. 9,000",2024-05-11 11:06:45.117628
whisky,Chivas Regal 12yrs 2L,https://www.cheers.com.np//liquor/product/chivas-regal-12yrs-2l,"Rs. 17,100",2024-05-11 11:06:45.120863
whisky,Chivas Regal 12yrs 4.5L,https://www.cheers.com.np//liquor/product/chivas-regal-12yrs-4-5l,"Rs. 46,000",2024-05-11 11:06:45.127377
whisky,Chivas Regal 12yrs 500ML,https://www.cheers.com.np//liquor/product/chivas-regal-12yrs-500ml,"Rs. 4,680",2024-05-11 11:06:45.127377
whisky,Chivas Regal 12yrs 750ML,https://www.cheers.com.np//liquor/product/chivas-regal-12yrs-750ml,"Rs. 6,850",2024-05-11 11:06:45.127377
whisky,Chivas Regal 18yrs Gold Signature 1L,https://www.cheers.com.np//liquor/product/chivas-regal-18yrs-gold-signature-1l,"Rs. 18,200",2024-05-11 11:06:45.143831
whisky,Chivas Regal 18yrs Gold Signature 200ML,https://www.cheers.com.np//liquor/product/chivas-regal-18yrs-gold-signature-200ml,"Rs. 3,850",2024-05-11 11:06:45.143831
whisky,Chivas Regal 18yrs Gold Signature 750ML,https://www.cheers.com.np//liquor/product/chivas-regal-18yrs-gold-signature-750ml,"Rs. 13,800",2024-05-11 11:06:45.158845
whisky,Chivas Regal 25yrs 700ML,https://www.cheers.com.np//liquor/product/chivas-regal-25yrs-700ml,"Rs. 51,000",2024-05-11 11:06:45.158845
whisky,Chivas Regal Extra 13yrs Bourbon Cask 1L,https://www.cheers.com.np//liquor/product/chivas-regal-extra-13yrs-bourbon-cask-1l,"Rs. 10,500",2024-05-11 11:06:45.158845
whisky,Chivas Regal Ultis 750ML,https://www.cheers.com.np//liquor/product/chivas-regal-ultis-750ml,"Rs. 32,500",2024-05-11 11:06:45.175144
whisky,Chivas Regal XV 15yrs 1L,https://www.cheers.com.np//liquor/product/chivas-regal-xv-15yrs-1l,"Rs. 13,480",2024-05-11 11:06:45.175144
whisky,Clynelish 14yrs 750ML,https://www.cheers.com.np//liquor/product/clynelish-14yrs-750ml,"Rs. 10,750",2024-05-11 11:06:45.190159
whisky,Deanston Virgin Oak 700ML,https://www.cheers.com.np//liquor/product/deanston-virgin-oak-700ml,"Rs. 9,870",2024-05-11 11:06:45.190159
whisky,Dewar's 12yrs Blended Scotch 1L,https://www.cheers.com.np//liquor/product/dewars-12yrs-blended-scotch-1l,"Rs. 8,800",2024-05-11 11:06:45.190159
whisky,Dewar's 15yrs Blended Scotch 1L,https://www.cheers.com.np//liquor/product/dewars-15yrs-blended-scotch-1l,"Rs. 13,000",2024-05-11 11:06:45.205807
whisky,Dewar's 25yrs The Signature 1L,https://www.cheers.com.np//liquor/product/dewars-25yrs-the-signature-1l,"Rs. 45,600",2024-05-11 11:06:45.205807
whisky,Dewar's White Label 1L,https://www.cheers.com.np//liquor/product/dewars-white-label-1l,"Rs. 6,770",2024-05-11 11:06:45.205807
whisky,Dewar's White Label 750ML,https://www.cheers.com.np//liquor/product/dewars-white-label-750ml,"Rs. 5,500",2024-05-11 11:06:45.221434
whisky,Dimple Deluxe 15yrs 1L,https://www.cheers.com.np//liquor/product/dimple-deluxe-15yrs-1l,"Rs. 10,600",2024-05-11 11:06:45.221434
whisky,Emperor 24 Carat 750ML,https://www.cheers.com.np//liquor/product/emperor-24-carat-750ml,"Rs. 1,340",2024-05-11 11:06:45.237057
whisky,Fireball Cinnamon Whisky 200ML,https://www.cheers.com.np//liquor/product/fireball-cinnamon-whisky-200ml,"Rs. 1,500",2024-05-11 11:06:45.237057
whisky,Fireball Cinnamon Whisky 50ML,https://www.cheers.com.np//liquor/product/fireball-cinnamon-whisky-50ml,Rs. 350,2024-05-11 11:06:45.237057
whisky,Fireball Cinnamon Whisky 750ML,https://www.cheers.com.np//liquor/product/fireball-cinnamon-whisky-750ml,"Rs. 5,500",2024-05-11 11:06:45.252687
whisky,Glen Elgin 12yrs 750ML,https://www.cheers.com.np//liquor/product/glen-elgin-12yrs-750ml,"Rs. 10,600",2024-05-11 11:06:45.252687
whisky,Glenfiddich 12yrs 1L,https://www.cheers.com.np//liquor/product/glenfiddich-12yrs-1l-1,"Rs. 12,740",2024-05-11 11:06:45.252687
whisky,Glenfiddich 12yrs 750ML,https://www.cheers.com.np//liquor/product/glenfiddich-12yrs-750ml,"Rs. 9,765",2024-05-11 11:06:45.268312
whisky,Glenfiddich 15yrs 1L,https://www.cheers.com.np//liquor/product/glenfiddich-15yrs-1l,"Rs. 19,010",2024-05-11 11:06:45.268312
whisky,Glenfiddich 15yrs 750ML,https://www.cheers.com.np//liquor/product/glenfiddich-15yrs-750ml,"Rs. 14,315",2024-05-11 11:06:45.284645
whisky,Glenfiddich 18yrs 700ML,https://www.cheers.com.np//liquor/product/glenfiddich-18yrs-700ml,"Rs. 18,580",2024-05-11 11:06:45.300689
whisky,Glenfiddich 21yrs Gran Reserva 700ML,https://www.cheers.com.np//liquor/product/glenfiddich-21yrs-gran-reserva-700ml,"Rs. 39,280",2024-05-11 11:06:45.300689
whisky,Glenfiddich 23yrs Grand Cru 700ML,https://www.cheers.com.np//liquor/product/glenfiddich-23yrs-grand-cru-700ml,"Rs. 49,310",2024-05-11 11:06:45.300689
whisky,Glenfiddich 26yrs 700ML,https://www.cheers.com.np//liquor/product/glenfiddich-26yrs-700ml,"Rs. 71,350",2024-05-11 11:06:45.315724
whisky,Glenfiddich 30yrs 700ML,https://www.cheers.com.np//liquor/product/glenfiddich-30yrs-700ml,"Rs. 184,500",2024-05-11 11:06:45.315724
whisky,Glenfiddich IPA Experiment 700ML,https://www.cheers.com.np//liquor/product/glenfiddich-ipa-experiment-700ml,"Rs. 15,095",2024-05-11 11:06:45.331391
whisky,Glenfiddich Project XX 700ML,https://www.cheers.com.np//liquor/product/glenfiddich-project-xx-700ml,"Rs. 15,095",2024-05-11 11:06:45.331391
whisky,Glenkinchie 12yrs 750ML,https://www.cheers.com.np//liquor/product/glenkinchie-12yrs-750ml,"Rs. 8,900",2024-05-11 11:06:45.331391
whisky,Glenmorangie 12yrs Lasanta 750ML,https://www.cheers.com.np//liquor/product/glenmorangie-12yrs-lasanta-750ml,"Rs. 11,700",2024-05-11 11:06:45.347636
whisky,Glenmorangie 12yrs Nectar D'Or 750ML,https://www.cheers.com.np//liquor/product/glenmorangie-12yrs-nectar-dor-750ml,"Rs. 15,300",2024-05-11 11:06:45.347636
whisky,Glenmorangie 14yrs Quinta Ruban 750ML,https://www.cheers.com.np//liquor/product/glenmorangie-14yrs-quinta-ruban-750ml,"Rs. 14,300",2024-05-11 11:06:45.347636
whisky,Glenmorangie 18yrs Extremely Rare 750ML,https://www.cheers.com.np//liquor/product/glenmorangie-18yrs-extremely-rare-750ml,"Rs. 26,000",2024-05-11 11:06:45.363157
whisky,Golden Oak 750ML,https://www.cheers.com.np//liquor/product/golden-oak-750ml,"Rs. 1,160",2024-05-11 11:06:45.363157
whisky,Grant's Triple Wood 1L,https://www.cheers.com.np//liquor/product/grants-triple-wood-1l,"Rs. 7,310",2024-05-11 11:06:45.378804
whisky,Hibiki Suntory Harmony 700ML,https://www.cheers.com.np//liquor/product/hibiki-suntory-harmony-700ml,"Rs. 26,000",2024-05-11 11:06:45.378804
whisky,Highland Park 10yrs Viking Scars 700ML,https://www.cheers.com.np//liquor/product/highland-park-10yrs-viking-scars-700ml,"Rs. 8,850",2024-05-11 11:06:45.378804
whisky,Highland Park 15yrs Viking Heart 700ML,https://www.cheers.com.np//liquor/product/highland-park-15yrs-viking-heart-700ml,"Rs. 16,290",2024-05-11 11:06:45.394437
whisky,Highland Park 18yrs Viking Pride 700ML,https://www.cheers.com.np//liquor/product/highland-park-18yrs-viking-pride-700ml,"Rs. 20,390",2024-05-11 11:06:45.394437
whisky,Highland Park 21yrs 2020 Release 700ML,https://www.cheers.com.np//liquor/product/highland-park-21yrs-2020-release-700ml,"Rs. 38,225",2024-05-11 11:06:45.410056
whisky,Indri Single Malt Indian Whisky 700ML,https://www.cheers.com.np//liquor/product/indri-single-malt-indian-whisky-700ml,"Rs. 8,900",2024-05-11 11:06:45.410056
whisky,J&B Rare 1L,https://www.cheers.com.np//liquor/product/j-b-rare-1l,"Rs. 7,000",2024-05-11 11:06:45.410056
whisky,J89 Select Cask Double Wood 12yrs 750ML,https://www.cheers.com.np//liquor/product/j89-select-cask-double-wood-12yrs-750ml,"Rs. 4,500",2024-05-11 11:06:45.425681
whisky,Jack Daniel's 375ML,https://www.cheers.com.np//liquor/product/jack-daniels-375ml,"Rs. 3,185",2024-05-11 11:06:45.432797
whisky,Jack Daniel's 3L,https://www.cheers.com.np//liquor/product/jack-daniels-3l,"Rs. 24,850",2024-05-11 11:06:45.441811
whisky,Jack Daniel's 500ML,https://www.cheers.com.np//liquor/product/jack-daniels-500ml,"Rs. 4,180",2024-05-11 11:06:45.441811
whisky,Jack Daniel's 50ML,https://www.cheers.com.np//liquor/product/jack-daniels-50ml,Rs. 490,2024-05-11 11:06:45.441811
whisky,Jack Daniel's 750ML,https://www.cheers.com.np//liquor/product/jack-daniels-750ml,"Rs. 6,245",2024-05-11 11:06:45.457461
whisky,Jack Daniel's Fire 1L,https://www.cheers.com.np//liquor/product/jack-daniels-fire-1l,"Rs. 8,160",2024-05-11 11:06:45.457461
whisky,Jack Daniel's Fire 750ML,https://www.cheers.com.np//liquor/product/jack-daniels-fire-750ml,"Rs. 6,245",2024-05-11 11:06:45.473086
whisky,Jack Daniel's Gentleman Jack 1L,https://www.cheers.com.np//liquor/product/jack-daniels-gentleman-jack-1l,"Rs. 9,200",2024-05-11 11:06:45.473086
whisky,Jack Daniel's Gentleman Jack 375ML,https://www.cheers.com.np//liquor/product/jack-daniels-gentleman-jack-375ml,"Rs. 3,485",2024-05-11 11:06:45.473086
whisky,Jack Daniel's Gentleman Jack 750ML,https://www.cheers.com.np//liquor/product/jack-daniels-gentleman-jack-750ml,"Rs. 6,775",2024-05-11 11:06:45.488710
